,AC Fraction,BA Fraction,BC Fraction,BF Fraction,BH Fraction,BL Fraction,BO Fraction,BP Fraction,BT Fraction,BU Fraction,BV Fraction,BY Fraction,CC Fraction,CD Fraction,CG Fraction,CH Fraction,CS Fraction,Concentration,Contamination?,DF Fraction,DL Fraction,DP Fraction,EL Fraction,ER Fraction,FP Fraction,Media,OD,PC Fraction,PJ Fraction,Passage,RI Fraction,Rep,Total,Treatment,corrected OD
110,0.404475552,0,0,0,0.011435331,0,0,0.087440852,0.094440063,0,0.001380126,0,0,0,0,0,0.001971609,10,No,0,0.078864353,0.283024448,0.036967666,0,0,Inulin Mono,0.5324,0,0,2,0,1,10173,COMM10<AC,2.662
111,0.003237349,0,0,0,0,0,0,0,0,0,0.003578122,0,0,0,0,0,0.010904754,10,No,0,0.002726188,0.615096269,0.364457318,0,0,No carb,0.1127,0,0,2,0,1,5904,COMM10<BV,0.5635
112,0.073913693,0,0,0,0.071176149,0,0,0.002737544,0.019959186,0,0.085510925,0,0,0,0,0,0.002040715,10,No,0,0.296899109,0.314070977,0.127270917,0,0,Inulin,0.3614,0,0.006420785,2,0,2,20150,COMM10<PJ,1.807
113,0.028550601,0,0,0,0.019013486,0,0,0,0.009233386,0,0.515368728,0,0,0,0,0,0.000728952,10,No,0,0.255376017,0.158850686,0.012878144,0,0,Inulin,0.4084,0,0,2,0,2,16556,COMM10<BV,2.042
114,0.061444753,0,0,0,0.054712545,0,0,0.001068604,0.017792263,0,0.04605685,0,0,0,0,0,0.002618081,10,No,0,0.365997008,0.381331481,0.067696089,0,0,Inulin,0.3512,0,0.001282325,2,0,2,18764,COMM10<AC,1.756
115,0.002230373,0,0,0,0.001040841,0,0,0.001586043,0.006046788,0,0.0023295,0,0,0,0,0,0.009516257,10,No,0,0.00683981,0.75128866,0.215305313,0,0,No carb,0.1133,0,0.003816416,2,0,2,20207,COMM10<PJ,0.5665
116,0.447592278,0,0,0,0.007101117,0,0,0.001553369,0.304386419,0,0.009616096,0.00081367,0,0,0,0,0.001627339,10,No,0,0.041423182,0.171166506,0.009394186,0,0,Inulin Mono,0.5137,0,0.005325838,2,0,2,13586,COMM10<PJ,2.5685
117,0.547122075,0,0,0,0.007906388,0,0,0.008285895,0.118342821,0,0.004364326,0,0,0,0,0,0.051802657,10,No,0,0.126185958,0.054901961,0.081087919,0,0,Inulin Mono,0.5444,0,0,2,0,2,15851,COMM10<BV,2.722
118,0.404246193,0,0,0,0.008578169,0,0,0.130030738,0.068911287,0,0.000857817,0,0,0,0,0,0.002358996,10,No,0,0.060976482,0.302237472,0.021802845,0,0,Inulin Mono,0.5202,0,0,2,0,2,14028,COMM10<AC,2.601
119,0.00175429,0,0,0,0.00389233,0,0,0,0.003234472,0.00071268,0.005098405,0,0,0,0,0,0.011183597,10,No,0,0.001863933,0.649470972,0.321473603,0,0,No carb,0.1187,0,0.001315717,2,0,2,18257,COMM10<BV,0.5935
120,0.047017213,0,0,0,0.062249469,0,0,0.001886348,0.02230606,0.000613063,0.092855459,0,0,0,0,0,0.004008489,10,No,0,0.273048809,0.400801698,0.0928083,0,0,Inulin,0.4161,0,0.002405093,2,0,0,21287,COMM10<DP,2.0805
121,0.024633714,0,0,0.00059035,0.028927172,0,0,0.001985724,0.084151774,0,0.13862502,0,0,0,0,0,0.001610047,10,No,0,0.263725648,0.292813825,0.161917029,0,0,Inulin,0.4072,0,0.001019696,2,0,0,18735,COMM10<BT,2.036
122,0.129079098,0,0,0,0.058081773,0,0,0.001910585,0.015437524,0,0.020787161,0,0,0,0,0,0.002216278,10,No,0,0.452197172,0.259533817,0.059763088,0,0,Inulin,0.4019,0,0.000993504,2,0,0,13107,COMM10<DL,2.0095
123,0,0,0,0,0.00095851,0,0,0,0.004107901,0,0.003195034,0,0,0,0,0,0.016979324,10,No,0,0.005477201,0.762380757,0.20480168,0,0,No carb,0.1206,0,0.002099594,2,0,0,21942,COMM10<DP,0.603
124,0.429276195,0,0,0,0.006406008,0,0,0.007289596,0.240630292,0,0.007657757,0,0,0,0,0,0,10,No,0,0.013769236,0.252779619,0.039908696,0,0,Inulin Mono,0.4861,0,0.002282601,2,0,0,13623,COMM10<DP,2.4305
125,0.22464391,0,0,0,0.006630648,0,0,0.009700393,0.340004912,0,0.000859528,0,0,0,0,0,0.023452849,10,No,0,0.277934676,0.039108546,0.077664538,0,0,Inulin Mono,0.6001,0,0,2,0,0,16337,COMM10<BT,3.0005
126,0.058098174,0,0,0,0.003557031,0,0,0.003398941,0.642162675,0.000869496,0,0,0,0,0,0,0.007904513,10,No,0,0.109556557,0.091692356,0.082760256,0,0,Inulin Mono,0.5953,0,0,2,0,0,12674,COMM10<DL,2.9765
127,0.002539063,0,0,0,0.011067708,0,0,0,0.0078125,0.001367188,0.003125,0,0,0,0,0,0.004752604,10,No,0,0.002148438,0.725585938,0.240299479,0,0,No carb,0.1117,0,0.001302083,2,0,0,15374,COMM10<BT,0.5585
128,0.025592463,0,0,0.000534188,0.027097902,0,0,0.00781857,0.034625097,0,0.134421134,0,0,0,0,0,0.003787879,10,No,0,0.238782051,0.40510878,0.12024087,0,0,Inulin,0.4468,0,0.001991064,2,0,1,20660,COMM10<DP,2.234
129,0.017235123,0,0,0,0.020198355,0,0,0.002116594,0.089985486,0,0.154753266,0,0,0,0,0,0.002721335,10,No,0,0.203616352,0.340832124,0.167392356,0,0,Inulin,0.3848,0,0.001149008,2,0,1,16653,COMM10<BT,1.924
130,0.087851511,0,0,0,0.042844184,0,0,0.003140046,0.02267811,0.001395576,0.01918917,0,0,0,0,0,0.002512037,10,No,0,0.454678669,0.267811039,0.097899658,0,0,Inulin,0.3899,0,0,2,0,1,14370,COMM10<DL,1.9495
131,0,0,0,0,0.001901326,0,0,0,0.004728939,0,0.002973869,0,0,0,0,0,0.020963339,10,No,0,0.005606474,0.762187988,0.199639236,0,0,No carb,0.1182,0,0.00199883,2,0,1,20552,COMM10<DP,0.591
132,0.410335689,0,0,0,0.001877208,0,0,0.006901502,0.187610424,0,0.003975265,0,0,0,0,0,0.002429329,10,No,0,0.014299912,0.340823763,0.03097394,0,0,Inulin Mono,0.4791,0,0.000772968,2,0,1,18147,COMM10<DP,2.3955
133,0.41946475,0,0,0,0.001177054,0,0,0.010469582,0.337318796,0,0,0,0,0,0,0,0.056498575,10,No,0,0.078614794,0.013752943,0.082703506,0,0,Inulin Mono,0.5623,0,0,2,0,1,16208,COMM10<BT,2.8115
134,0.078034682,0,0,0,0.005680686,0,0,0.003388479,0.738887782,0,0,0,0,0,0,0,0.036276659,10,No,0,0.031692246,0.04494718,0.061092286,0,0,Inulin Mono,0.6396,0,0,2,0,1,10073,COMM10<DL,3.198
135,0.001964637,0,0,0,0.002272815,0,0,0,0.006279132,0.000616357,0.002773605,0,0,0,0,0,0.015023691,10,No,0,0.000770446,0.659578566,0.308101237,0,0,No carb,0.1293,0,0.002619515,2,0,1,25985,COMM10<BT,0.6465
136,0.028075199,0,0,0.000684761,0.038906873,0,0,0.00186753,0.038284363,0.000684761,0.128237052,0,0,0,0,0,0.002925797,10,No,0,0.239292829,0.410234064,0.108316733,0,0,Inulin,0.4105,0,0.00249004,2,0,2,16100,COMM10<DP,2.0525
137,0.020655686,0,0,0,0.015412319,0,0,0.002118532,0.095228007,0,0.169270695,0,0,0,0,0,0.002118532,10,No,0,0.200624967,0.331709126,0.161696944,0,0,Inulin,0.4162,0,0.001165193,2,0,2,19007,COMM10<BT,2.081
138,0.076205288,0,0,0,0.036936236,0,0,0.001666296,0.018995779,0.001110864,0.020439902,0,0,0,0,0,0.002666074,10,No,0,0.425572095,0.315540991,0.099644523,0,0,Inulin,0.3968,0,0.001221951,2,0,2,18037,COMM10<DL,1.984
139,0.000748463,0,0,0,0.001443464,0,0,0,0.002886929,0,0.001924619,0,0,0,0,0,0.017321572,10,No,0,0.005185779,0.698262497,0.27067629,0,0,No carb,0.1184,0,0.001550388,2,0,2,18748,COMM10<DP,0.592
140,0.520613251,0,0,0,0.000704264,0,0,0.004550626,0.231431822,0,0.001354353,0,0,0,0,0,0.002329487,10,No,0,0.031800206,0.185221301,0.020857035,0,0,Inulin Mono,0.4978,0,0.001137656,2,0,2,18506,COMM10<DP,2.489
141,0.250762115,0,0,0,0.005623883,0,0,0.008514664,0.328340166,0,0.000630716,0,0,0,0,0,0.036423841,10,No,0,0.259434458,0.039419741,0.070850415,0,0,Inulin Mono,0.6094,0,0,2,0,2,19100,COMM10<BT,3.047
142,0.142916293,0,0,0,0.003312401,0,0,0.002622317,0.516251466,0.000897109,0,0,0,0,0,0,0.015595887,10,No,0,0.234421365,0.033952108,0.050031054,0,0,Inulin Mono,0.6282,0,0,2,0,2,14523,COMM10<DL,3.141
143,0.00183745,0,0,0,0.00153833,0,0,0,0.007136142,0.000897359,0.002478421,0,0,0.000470045,0,0,0.014955987,10,No,0,0.000982822,0.491069139,0.474660285,0,0,No carb,0.1228,0,0.003974019,2,0,2,23416,COMM10<BT,0.614
144,0.031073227,0,0,0,0.046919799,0,0,0.003099574,0.038086013,0.000503681,0.075745835,0,0,0,0,0,0.003448276,10,No,0,0.303215808,0.381983727,0.114451763,0,0,Inulin,0.4127,0,0.001472298,2,0,0,25905,COMM10<BH,2.0635
145,0.041069723,0,0,0,0.00804303,0,0,0.006937114,0.039260041,0,0.11084301,0,0,0,0,0,0.002513447,10,No,0,0.39978887,0.327451867,0.062434022,0,0,Inulin,0.4157,0,0.001658875,2,0,0,20018,COMM10<BP,2.0785
146,0.041856233,0,0,0,0.052274795,0,0,0.001956324,0.023248408,0,0.065150136,0,0,0,0,0,0.00277525,10,No,0,0.325978162,0.371929026,0.112738854,0,0,Inulin,0.4039,0,0.002092812,2,0,0,22032,COMM10<equal,2.0195
147,0,0,0,0,0.008009503,0,0,0,0.007262854,0,0.003292041,0,0,0,0,0,0.013439674,10,No,0,0.003258103,0.764975395,0.197250976,0,0,No carb,0.1125,0,0.002511454,2,0,0,29500,COMM10<BH,0.5625
148,0.533212912,0,0,0,0.036242862,0,0,0.002563804,0.200034961,0,0.001806316,0,0,0,0,0,0.002796877,10,No,0,0.038223983,0.167637804,0.01748048,0,0,Inulin Mono,0.5336,0,0,2,0,0,17203,COMM10<BH,2.668
149,0.668497137,0,0,0,0.006617854,0,0,0.003707876,0.065052098,0,0.001924341,0,0,0,0,0,0.001501924,10,No,0,0.047873838,0.173378391,0.031446541,0,0,Inulin Mono,0.4706,0,0,2,0,0,21339,COMM10<BP,2.353
150,0.47975,0,0,0,0.0104,0,0,0.00265,0.1708,0,0.0022,0,0,0,0,0,0.002,10,No,0,0.08485,0.22535,0.0212,0,0,Inulin Mono,0.5514,0,0.0008,2,0,0,20023,COMM10<equal,2.757
151,0.001103363,0,0,0,0.008915173,0,0,0.000529614,0.004545856,0,0.001986053,0,0,0,0,0,0.022861682,10,No,0,0.000617883,0.741636508,0.213611087,0,0,No carb,0.1232,0,0.00419278,2,0,0,22667,COMM10<BP,0.616
152,0.042811979,0,0,0,0.028760868,0,0,0.003512778,0.028146132,0,0.04417318,0,0,0,0,0,0.004127514,10,No,0,0.345920787,0.355229648,0.146175463,0,0,Inulin,0.4286,0,0.001141653,2,0,1,22859,COMM10<BH,2.143
153,0.021899294,0,0,0,0.017529597,0,0,0.005690768,0.042426706,0,0.111935369,0,0,0,0,0,0.001981607,10,No,0,0.413698491,0.314262487,0.06915299,0,0,Inulin,0.413,0,0.001422692,2,0,1,19759,COMM10<BP,2.065
154,0.03882322,0,0,0,0.039821382,0,0,0.002416601,0.021381665,0,0.064933018,0,0,0,0,0,0.004412924,10,No,0,0.299185711,0.327081692,0.198949304,0,0,Inulin,0.4304,0,0.002994484,2,0,1,19082,COMM10<equal,2.152
155,0,0,0,0,0.005357225,0,0,0,0.009375144,0,0.005819055,0,0,0,0,0,0.010575902,10,No,0,0.002216783,0.658061239,0.306054588,0,0,No carb,0.1271,0,0.002540064,2,0,1,21678,COMM10<BH,0.6355
156,0.528296077,0,0,0,0.028757928,0,0,0.001477924,0.143420161,0,0,0,0,0,0,0,0.002894267,10,No,0,0.141018536,0.131227292,0.022907815,0,0,Inulin Mono,0.5231,0,0,2,0,1,16291,COMM10<BH,2.6155
157,0.713153475,0,0,0,0.003674155,0,0,0.003779131,0.066554692,0,0.001417174,0,0,0,0,0,0.001994541,10,No,0,0.044299811,0.133529288,0.031597733,0,0,Inulin Mono,0.5172,0,0,2,0,1,19084,COMM10<BP,2.586
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin Mono,0.5809,0,0,2,0,1,26,COMM10<equal,2.9045
159,0.001954029,0,0,0,0.01105569,0,0,0,0.007867537,0,0.002108294,0,0,0,0,0,0.017689104,10,No,0,0.0028282,0.775492364,0.174628477,0,0,No carb,0.1009,0,0.006376305,2,0,1,19458,COMM10<BP,0.5045
160,0.039642194,0,0,0,0.047609737,0,0,0.004154854,0.028106364,0,0.053915339,0,0,0,0,0,0.003372764,10,No,0,0.349447649,0.315231205,0.157688924,0,0,Inulin,0.4195,0,0.000830971,2,0,2,20518,COMM10<BH,2.0975
161,0.023915215,0,0,0,0.009155477,0,0,0.008434136,0.037010321,0,0.106758406,0,0,0,0,0,0.002663411,10,No,0,0.442403729,0.305570969,0.062923094,0,0,Inulin,0.4146,0,0.001165242,2,0,2,18109,COMM10<BP,2.073
162,0.025467918,0,0,0,0.016027224,0,0,0.004061694,0.020692683,0,0.043086887,0,0,0,0,0,0.003951918,10,No,0,0.428947802,0.316592568,0.139140458,0,0,Inulin,0.3884,0,0.002030847,2,0,2,18251,COMM10<equal,1.942
163,0,0,0,0,0.008422121,0,0,0,0.00948757,0,0.004058853,0,0,0,0,0,0.012937595,10,No,0,0.002638255,0.739015728,0.220903095,0,0,No carb,0.1242,0,0.002536783,2,0,2,19733,COMM10<BH,0.621
164,0.59085878,0,0,0,0.017449053,0,0,0.002278794,0.101699329,0,0.000781301,0,0,0,0,0,0.002148577,10,No,0,0.038283742,0.224428674,0.021095123,0,0,Inulin Mono,0.5282,0,0.000976626,2,0,2,15384,COMM10<BH,2.641
165,0.695139912,0,0,0,0.002179676,0,0,0.005184094,0.057849779,0,0.000883652,0,0,0,0,0,0.001885125,10,No,0,0.098556701,0.113696613,0.024624448,0,0,Inulin Mono,0.5176,0,0,2,0,2,17006,COMM10<BP,2.588
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin Mono,0.5663,0,0,2,0,2,23,COMM10<equal,2.8315
167,0,0,0,0,0.011375606,0,0,0,0.004950495,0,0.003107226,0,0,0,0,0,0.026753739,10,No,0,0,0.742679587,0.204181588,0,0,No carb,0.1173,0,0.006951759,2,0,2,19015,COMM10<BP,0.5865
168,0.030610805,0,0,0,0.009686369,0,0,0.0015517,0.0241689,0,0.088258805,0,0,0,0,0,0.005924672,10,No,0,0.385056661,0.286547233,0.167489538,0,0,Inulin,0.4507,0,0.000705318,2,0,0,21342,COMM10<CS,2.2535
169,0.014356577,0,0,0,0.0140704,0,0,0.000953925,0.052322808,0,0.151578747,0,0,0,0,0,0.003863398,10,No,0,0.308928742,0.342793094,0.109606029,0,0,Inulin,0.3914,0,0.001526281,2,0,0,21073,COMM10<EL,1.957
170,0.170454545,0,0,0,0,0,0,0,0,0,0.147727273,0,0,0,0,0,0,10,LowReads,0,0,0.443181818,0.238636364,0,0,Inulin,0.0463,0,0,2,0,0,135,blank,0.2315
171,0,0,0,0,0.003742071,0,0,0,0.013142883,0,0.005795646,0,0,0,0,0,0.028111167,10,No,0,0.00073016,0.691279149,0.254460822,0,0,No carb,0.1196,0,0.002738101,2,0,0,21946,COMM10<CS,0.598
172,0.582732835,0,0,0,0.001359619,0,0,0.001699524,0.122977566,0,0.0014276,0,0,0,0,0,0.011148878,10,No,0,0.042352141,0.219782461,0.016519375,0,0,Inulin Mono,0.5085,0,0,2,0,0,14748,COMM10<CS,2.5425
173,0.51744433,0,0,0,0.011467751,0,0,0.005460834,0.119046174,0,0.001516898,0,0,0,0,0,0.003094472,10,No,0,0.095382562,0.2072083,0.038711243,0,0,Inulin Mono,0.5809,0,0.000667435,2,0,0,16503,COMM10<EL,2.9045
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin Mono,0.0504,0,0,2,0,0,22,blank,0.252
175,0.000757532,0,0,0,0.001165433,0,0,0,0.005302721,0,0.002272595,0,0,0,0,0,0.032457316,10,No,0,0,0.486451838,0.469145155,0,0,No carb,0.1302,0,0.00244741,2,0,0,17182,COMM10<EL,0.651
176,0.030394317,0,0,0,0.011285464,0,0,0.0022481,0.029899735,0,0.057551369,0,0,0,0,0,0.006024909,10,No,0,0.475023605,0.287846769,0.098286948,0,0,Inulin,0.4247,0,0.001438784,2,0,1,22320,COMM10<CS,2.1235
177,0.012507753,0,0,0,0.008269589,0,0,0.000826959,0.068017366,0,0.10874509,0,0,0,0,0,0.002790986,10,No,0,0.449762249,0.308817449,0.037678313,0,0,Inulin,0.4198,0,0.002584246,2,0,1,19491,COMM10<EL,2.099
178,0.172972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.091891892,0.735135135,0,0,Inulin,0.0529,0,0,2,0,1,222,blank,0.2645
179,0,0,0,0,0.006329863,0,0,0,0.010944155,0,0.005560814,0,0,0,0,0,0.031116895,10,No,0,0.000887364,0.719178893,0.223497397,0,0,No carb,0.1221,0,0.002484619,2,0,1,16929,COMM10<CS,0.6105
180,0.673323823,0,0,0,0,0,0,0.001562394,0.119760886,0,0.001494464,0,0,0,0,0,0.006996807,10,No,0,0.025813464,0.158956593,0.01209157,0,0,Inulin Mono,0.4571,0,0,2,0,1,14763,COMM10<CS,2.2855
181,0.602478615,0,0,0,0.007072136,0,0,0.003435037,0.09678723,0,0.001077659,0,0,0,0,0,0.003165623,10,No,0,0.068970162,0.190610898,0.02640264,0,0,Inulin Mono,0.5944,0,0,2,0,1,14871,COMM10<EL,2.972
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin Mono,0.0541,0,0,2,0,1,27,blank,0.2705
183,0.000462768,0,0,0,0.001346235,0,0,0,0.005889777,0,0.005427009,0,0,0,0,0,0.035296592,10,No,0,0.000841397,0.593142617,0.354774926,0,0,No carb,0.1266,0,0.002818679,2,0,1,23784,COMM10<EL,0.633
184,0.03843009,0,0,0,0.015208504,0,0,0.002671028,0.029490324,0,0.04698828,0,0,0,0,0,0.004796947,10,No,0,0.563423276,0.218315617,0.079313164,0,0,Inulin,0.428,0,0.001362769,2,0,2,18391,COMM10<CS,2.14
185,0.016898109,0,0,0,0.013273102,0,0,0.001171156,0.050861636,0,0.17439072,0,0,0,0,0,0.002398082,10,No,0,0.441191233,0.267692822,0.029948135,0,0,Inulin,0.4103,0,0.002175004,2,0,2,18008,COMM10<EL,2.0515
186,0.473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0.526315789,0,0,0,Inulin,0.0527,0,0,2,0,2,92,blank,0.2635
187,0,0,0,0,0,0,0,0,0.013227513,0,0,0,0,0,0,0,0.021164021,10,No,0,0,0.746031746,0.21957672,0,0,No carb,0.0999,0,0,2,0,2,1540,COMM10<CS,0.4995
188,0.533100603,0,0,0,0.000952079,0,0,0.00266582,0.194224056,0,0.002284989,0,0,0,0,0,0.010726753,10,No,0,0.042970486,0.191558235,0.021516979,0,0,Inulin Mono,0.5387,0,0,2,0,2,15813,COMM10<CS,2.6935
189,0.589997071,0,0,0,0.006736965,0,0,0.005858231,0.154510838,0,0.001171646,0,0,0,0,0,0.002636204,10,No,0,0.081282953,0.097832455,0.059094903,0,0,Inulin Mono,0.5586,0,0.000878735,2,0,2,13670,COMM10<EL,2.793
190,0,0,0,0,0.131004367,0,0.043512165,0,0.071818465,0.075015596,0.046085465,0,0,0,0,0.056456644,0,10,No,0,0,0.108312539,0.007407985,0.144104803,0.134981285,Inulin Mono,0.0562,0.14753587,0,2,0,2,12893,blank,0.281
191,0,0,0,0,0.002421308,0,0,0,0.006658596,0,0.003833737,0,0,0,0,0,0.059422922,10,No,0,0.000554883,0.570924132,0.353107345,0,0,No carb,0.1329,0,0.003077078,2,0,2,19846,COMM10<EL,0.6645
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin,0.4577,0,0,3,0,0,13,COMM10<PJ,2.2885
193,0.053543307,0,0,0,0.070866142,0,0,0,0.01023622,0,0.114173228,0,0,0,0,0,0,10,No,0,0.442519685,0.252755906,0.055905512,0,0,Inulin,0.4055,0,0,3,0,0,1283,COMM10<BV,2.0275
194,0.157780668,0,0,0,0.041756972,0,0,0.004623609,0.052882531,0,0.029042046,0,0,0,0,0,0,10,No,0,0.494581708,0.197659298,0.019794827,0,0,Inulin,0.3092,0.001878341,0,3,0,0,6950,COMM10<AC,1.546
195,0,0,0,0,0.004451864,0,0,0,0.004451864,0,0,0,0,0,0,0,0.002596921,10,No,0,0,0.856798368,0.131700983,0,0,No carb,0.0894,0,0,3,0,0,5421,COMM10<PJ,0.447
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin Mono,0.4385,0,0,3,0,0,36,COMM10<PJ,2.1925
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin Mono,0.4047,0,0,3,0,0,18,COMM10<BV,2.0235
198,0.1518951,0,0,0,0,0,0,0.020960949,0.001914242,0,0,0,0,0,0,0,0,10,No,0,0.74224732,0.072454058,0.010528331,0,0,Inulin Mono,0.4926,0,0,3,0,0,10475,COMM10<AC,2.463
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,No carb,0.1113,0,0,3,0,0,22,COMM10<BV,0.5565
200,0.103772516,0,0,0,0.065934066,0,0,0.00373853,0.022544466,0,0.022884332,0,0,0,0,0,0,10,No,0,0.494278917,0.253653563,0.033193611,0,0,Inulin,0.4221,0,0,3,0,1,8945,COMM10<PJ,2.1105
201,0.060093821,0,0,0,0.03235199,0,0,0,0.012536396,0,0.203413135,0,0,0,0,0,0,10,No,0,0.453251375,0.15520867,0.083144613,0,0,Inulin,0.3937,0,0,3,0,1,12417,COMM10<BV,1.9685
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin,0.3827,1,0,3,0,1,22,COMM10<AC,1.9135
203,0,0,0,0,0.007962151,0,0,0,0.006000462,0,0,0,0,0,0,0,0.00265405,10,No,0,0,0.849873067,0.130048465,0,0,No carb,0.0863,0.001615509,0.001846296,3,0,1,8673,COMM10<PJ,0.4315
204,0.531774778,0,0,0,0.002304906,0,0,0.042256613,0.261771485,0,0.001536604,0,0,0,0,0,0.009658654,10,No,0,0.096147514,0.044122489,0.008780595,0,0,Inulin Mono,0.4945,0,0.001646362,3,0,1,9125,COMM10<PJ,2.4725
205,0.257831325,0,0,0,0.003151066,0,0,0.109360519,0.152826691,0,0,0,0,0,0,0,0.005375348,10,No,0,0.314272475,0.143836886,0.011955514,0,0,Inulin Mono,0.4646,0.001390176,0,3,0,1,10826,COMM10<BV,2.323
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,LowReads,0,0,0,0,0,0,Inulin Mono,0.3645,0,0,3,0,1,11,COMM10<AC,1.8225
207,0,0,0,0,0.008660142,0,0,0,0.007251989,0,0.002957122,0,0,0,0,0,0.003661198,10,No,0,0,0.799619799,0.177075266,0,0,No carb,0.0923,0,0.000774484,3,0,1,14223,COMM10<BV,0.4615
208,0.159220088,0,0,0,0.077847327,0,0,0.007338657,0.030433844,0,0.028491258,0,0,0,0,0,0,10,No,0,0.431973523,0.239873372,0.02482193,0,0,Inulin,0.3692,0,0,3,0,2,14018,COMM10<PJ,1.846
209,0.064463082,0,0,0,0.024064025,0,0,0.00098668,0.015238722,0,0.254015239,0,0,0,0,0,0,10,No,0,0.378775421,0.174532697,0.087924135,0,0,Inulin,0.3886,0,0,3,0,2,18332,COMM10<BV,1.943
210,0.209395456,0,0,0,0.012783982,0,0,0.010704659,0.061378514,0.001232191,0.021409318,0,0,0,0,0,0.000847131,10,No,0,0.357874471,0.303966115,0.020408163,0,0,Inulin,0.3663,0,0,3,0,2,13030,COMM10<AC,1.8315
211,0,0,0,0,0.006168778,0,0,0,0.008636289,0,0,0,0,0,0,0,0.002961013,10,No,0,0,0.832702747,0.148050666,0,0,No carb,0.0863,0,0.001480507,3,0,2,12179,COMM10<PJ,0.4315
212,0.441518042,0,0,0,0,0,0,0.036084612,0.194525093,0.001140606,0,0,0,0,0,0,0.002695977,10,No,0,0.254251348,0.066984654,0.002799668,0,0,Inulin Mono,0.5533,0,0,3,0,2,9683,COMM10<PJ,2.7665
213,0.527603456,0,0,0,0.010368349,0,0,0.121964529,0.079672578,0,0.001273306,0,0,0,0,0,0.005184175,10,No,0,0.126693952,0.116325603,0.010914052,0,0,Inulin Mono,0.5524,0,0,3,0,2,11034,COMM10<BV,2.762
214,0.230902878,0,0,0,0,0,0,0.317600046,0.017084612,0,0,0,0,0,0,0,0,10,No,0,0.063879076,0.335379626,0.034458794,0,0,Inulin Mono,0.7491,0,0.000694967,3,0,2,17316,COMM10<AC,3.7455
215,0,0,0,0,0.00843861,0,0,0,0.003701145,0,0.001825898,0,0,0,0,0,0.003059613,10,No,0,0,0.840011844,0.142321358,0,0,No carb,0.0857,0,0.000641532,3,0,2,20287,COMM10<BV,0.4285
216,0.176877413,0,0,0,0.043398075,0,0,0.013313354,0.018154573,0,0.006973661,0,0,0,0,0,0.000749236,10,No,0,0.437726932,0.274912109,0.027894646,0,0,Inulin,0.413,0,0,3,0,0,17420,COMM10<DP,2.065
217,0.167200078,0,0,0,0.034720202,0,0,0.004267287,0.075356415,0,0.035496072,0,0,0,0,0,0.001163806,10,No,0,0.410435457,0.251866938,0.019493745,0,0,Inulin,0.3008,0,0,3,0,0,10400,COMM10<BT,1.504
218,0.195781466,0,0,0,0.012102351,0,0,0.009612725,0.051659751,0,0.02538036,0,0,0,0,0,0,10,No,0,0.494121715,0.184716459,0.026625173,0,0,Inulin,0.3173,0,0,3,0,0,14519,COMM10<DL,1.5865
219,0,0,0,0,0.008197277,0,0,0,0.011449089,0,0.001287176,0,0,0,0,0,0.010432898,10,No,0,0.001287176,0.808007588,0.157983876,0,0,No carb,0.0989,0,0.001354922,3,0,0,14777,COMM10<DP,0.4945
220,0.465479988,0,0,0,0,0,0,0.444490174,0.024693899,0,0,0,0,0,0,0,0.00164626,10,No,0,0.001337586,0.057824879,0.004527215,0,0,Inulin Mono,0.5457,0,0,3,0,0,9734,COMM10<DP,2.7285
221,0.104041178,0,0,0,0.001642755,0,0,0.077976125,0.546380462,0,0,0,0,0,0,0,0.0051473,10,No,0,0.144014894,0.104260212,0.016537072,0,0,Inulin Mono,0.4176,0,0,3,0,0,9160,COMM10<BT,2.088
222,0.018917043,0,0,0,0,0,0,0.111072544,0.575668171,0,0,0,0,0,0,0,0,10,No,0,0.017355085,0.251475182,0.025511975,0,0,Inulin Mono,0.348,0,0,3,0,0,5782,COMM10<DL,1.74
223,0,0,0,0,0.006340471,0,0,0,0.005443235,0,0.000837421,0,0,0,0,0,0.003469315,10,No,0,0,0.743091279,0.240160306,0,0,No carb,0.0932,0,0.000657973,3,0,0,16731,COMM10<BT,0.466
